Index,Temperature,Humidity%,Rain
16465,18,81.2,Yes
16466,32,83.3,No
16467,27,78.2,Yes
16468,31,74.7,Yes
16469,27,85.2,Yes
16470,17,82.9,Yes
16471,23,78.0,No
16472,33,95.4,Yes
16473,27,87.2,Yes
16474,30,83.7,Yes
16475,14,90.1,Yes
16476,26,59.6,No
16477,13,57.7,Yes
16478,26,59.2,No
16479,13,53.7,Yes
16480,26,62.6,No
16481,18,55.2,Yes
16482,29,51.1,No
16483,15,68.8,Yes
16484,26,63.1,No
16485,32,51.1,Yes
16486,12,45.0,Yes
16487,20,40.0,No
16488,21,37.5,No
16489,18,37.5,No
16490,30,31.2,No
16491,27,54.3,Yes
16492,15,64.6,Yes
16493,31,61.6,No
16494,12,55.2,Yes
16495,20,55.7,No
16496,33,61.6,No
16497,23,61.1,Yes
16498,33,85.7,Yes
16499,29,99.8,Yes
16500,32,82.8,Yes
16501,27,88.6,Yes
16502,23,82.8,Yes
16503,28,89.9,Yes
16504,32,99.8,Yes
16505,25,93.4,Yes
16506,16,85.0,Yes
16507,26,98.8,No
16508,26,95.6,Yes
16509,29,83.7,Yes
16510,31,88.2,Yes
16511,20,79.0,Yes
16512,12,94.6,No
16513,26,75.3,No
16514,28,66.5,Yes
16515,14,89.4,Yes
16516,28,75.6,No
16517,21,94.7,Yes
16518,21,87.5,No
16519,12,76.7,No
16520,18,72.1,No
16521,13,78.4,No
16522,18,69.4,No
16523,26,71.6,No
16524,25,75.8,Yes
16525,18,92.7,Yes
16526,17,83.0,No
16527,26,67.0,No
16528,21,73.5,Yes
16529,16,92.9,No
16530,19,58.1,No
16531,17,53.7,No
16532,30,56.7,No
16533,26,64.1,Yes
16534,25,92.3,Yes
16535,24,97.2,Yes
16536,17,83.3,Yes
16537,12,82.3,No
16538,29,95.8,No
16539,26,90.4,Yes
16540,20,85.6,Yes
16541,32,81.3,No
16542,20,98.3,Yes
16543,23,92.8,No
16544,32,85.6,Yes
16545,31,81.5,Yes
16546,30,81.5,Yes
16547,30,57.1,Yes
16548,27,47.6,Yes
16549,32,49.1,Yes
16550,28,46.8,Yes
16551,28,72.1,Yes
16552,13,64.5,Yes
16553,24,46.3,No
16554,24,64.5,Yes
16555,33,62.0,Yes
16556,27,48.0,Yes
16557,27,44.2,Yes
16558,15,41.1,Yes
16559,12,39.8,No
16560,18,40.4,No
16561,34,33.0,No
16562,34,51.4,Yes
16563,16,78.9,Yes
16564,18,63.3,No
16565,14,54.4,No
16566,14,63.5,No
16567,29,68.6,No
16568,30,65.4,Yes
16569,24,96.1,Yes
16570,32,95.9,Yes
16571,31,96.9,Yes
16572,30,96.7,Yes
16573,34,96.6,Yes
16574,30,85.9,Yes
16575,24,93.2,Yes
16576,34,96.1,Yes
16577,19,96.2,Yes
16578,33,94.4,No
16579,33,95.2,Yes
16580,31,96.7,Yes
16581,24,94.0,Yes
16582,17,93.2,Yes
16583,19,90.2,No
16584,23,85.4,No
16585,28,83.0,Yes
16586,18,90.6,Yes
16587,28,96.7,No
16588,17,91.8,Yes
16589,12,87.9,No
16590,15,86.1,No
16591,17,84.7,No
16592,12,91.7,No
16593,14,84.0,No
16594,28,85.2,No
16595,34,92.4,Yes
16596,18,90.4,Yes
16597,13,97.8,No
16598,28,80.6,No
16599,20,85.7,Yes
16600,17,90.8,No
16601,17,67.1,No
16602,21,62.7,No
16603,27,71.4,No
16604,25,84.0,Yes
16605,26,93.0,Yes
16606,26,95.2,Yes
16607,20,98.6,Yes
16608,20,98.5,No
16609,31,94.0,No
16610,25,91.9,Yes
16611,12,99.3,Yes
16612,27,97.2,No
16613,24,93.6,Yes
16614,25,67.5,Yes
16615,23,61.2,Yes
16616,27,60.6,Yes
16617,20,60.3,Yes
16618,32,51.1,No
16619,27,49.6,Yes
16620,23,50.8,Yes
16621,24,45.6,Yes
16622,25,54.4,Yes
16623,24,52.9,Yes
16624,26,44.8,Yes
16625,26,57.6,Yes
16626,32,54.3,Yes
16627,31,47.5,Yes
16628,20,45.6,Yes
16629,17,41.3,No
16630,14,41.0,No
16631,18,39.6,No
16632,23,35.4,No
16633,28,45.6,Yes
16634,31,56.7,Yes
16635,34,54.3,Yes
16636,18,48.3,Yes
16637,21,49.9,No
16638,27,55.6,No
16639,29,56.5,Yes
16640,33,81.4,Yes
16641,26,71.0,Yes
16642,32,78.4,Yes
16643,34,84.7,Yes
16644,34,75.8,Yes
16645,27,62.5,Yes
16646,29,70.4,Yes
16647,26,91.2,Yes
16648,29,78.8,Yes
16649,28,69.7,Yes
16650,28,69.1,Yes
16651,31,77.3,Yes
16652,31,83.3,Yes
16653,26,73.2,Yes
16654,20,67.7,Yes
16655,34,57.9,No
16656,23,58.9,Yes
16657,25,66.7,Yes
16658,27,75.6,Yes
16659,19,68.2,Yes
16660,20,64.0,No
16661,17,58.4,No
16662,34,61.3,No
16663,26,68.6,Yes
16664,13,61.5,Yes
16665,23,64.1,No
16666,33,65.1,Yes
16667,31,67.5,Yes
16668,29,81.6,Yes
16669,31,55.4,Yes
16670,32,59.2,Yes
16671,20,58.8,Yes
16672,28,49.6,No
16673,13,45.5,Yes
16674,23,50.7,No
16675,23,58.7,Yes
16676,27,65.3,Yes
16677,34,70.0,Yes
16678,30,76.8,Yes
16679,33,74.9,Yes
16680,32,72.5,Yes
16681,23,67.3,Yes
16682,34,83.0,Yes
16683,31,73.6,Yes
16684,33,69.2,Yes
16685,27,71.9,Yes
16686,27,66.6,Yes
16687,30,63.4,Yes
16688,16,62.3,Yes
16689,29,53.5,No
16690,28,50.7,Yes
16691,26,54.5,Yes
16692,29,48.9,Yes
16693,26,53.5,Yes
16694,28,54.7,Yes
16695,25,48.5,Yes
16696,24,63.8,Yes
16697,23,54.8,Yes
16698,17,47.2,Yes
16699,19,44.8,No
16700,12,38.6,No
16701,20,38.9,No
16702,12,41.6,No
16703,28,38.5,No
16704,33,48.2,Yes
16705,21,59.5,Yes
16706,16,51.5,No
16707,19,51.5,No
16708,19,49.9,No
16709,25,58.0,No
16710,24,60.4,Yes
16711,24,89.0,Yes
16712,24,75.2,Yes
16713,31,82.9,Yes
16714,19,93.6,Yes
16715,23,78.4,No
16716,31,68.1,Yes
16717,34,73.8,Yes
16718,32,92.3,Yes
16719,20,83.0,Yes
16720,29,71.2,No
16721,30,72.2,Yes
16722,31,84.3,Yes
16723,23,88.0,Yes
16724,16,78.3,Yes
16725,19,70.3,No
16726,13,63.4,No
16727,34,61.9,No
16728,14,67.6,Yes
16729,20,86.4,No
16730,12,77.2,No
16731,19,68.5,No
16732,21,61.9,No
16733,15,64.8,No
16734,19,71.7,No
16735,13,60.9,No
16736,19,65.3,No
16737,31,66.7,No
16738,16,66.3,Yes
16739,13,80.1,No
16740,29,57.5,No
16741,17,60.9,Yes
16742,13,59.9,No
16743,20,55.1,No
16744,18,47.8,No
16745,27,54.1,No
16746,31,59.0,Yes
16747,30,68.5,Yes
16748,26,73.5,Yes
16749,12,79.2,Yes
16750,12,79.7,No
16751,19,68.5,No
16752,34,67.2,No
16753,12,88.1,Yes
16754,28,77.0,No
16755,33,77.1,Yes
16756,25,69.6,Yes
16757,30,67.9,Yes
16758,30,66.1,Yes
16759,32,65.4,Yes
16760,23,52.5,Yes
16761,25,51.9,Yes
16762,28,53.0,Yes
16763,32,51.4,Yes
16764,26,59.2,Yes
16765,23,56.8,Yes
16766,29,51.1,Yes
16767,19,61.6,Yes
16768,28,56.7,No
16769,34,51.4,Yes
16770,30,49.4,Yes
16771,20,43.3,Yes
16772,21,41.2,No
16773,21,38.8,No
16774,24,38.8,No
16775,34,46.0,Yes
16776,23,66.5,Yes
16777,30,57.2,Yes
16778,15,53.2,Yes
16779,19,53.4,No
16780,26,57.0,No
16781,28,57.7,Yes
16782,23,83.6,Yes
16783,32,77.0,Yes
16784,32,82.1,Yes
16785,33,88.2,Yes
16786,24,78.0,Yes
16787,31,64.0,Yes
16788,30,74.4,Yes
16789,24,91.0,Yes
16790,32,81.4,Yes
16791,24,72.9,Yes
16792,32,72.4,Yes
16793,30,81.8,Yes
16794,28,87.2,Yes
16795,33,77.7,Yes
16796,16,72.1,Yes
16797,28,63.8,No
16798,32,62.5,Yes
16799,33,67.2,Yes
16800,32,79.8,Yes
16801,23,73.1,Yes
16802,16,69.0,Yes
16803,23,62.9,No
16804,34,63.3,Yes
16805,15,71.7,Yes
16806,31,63.3,No
16807,29,68.6,Yes
16808,33,70.4,Yes
16809,20,71.2,Yes
16810,13,83.5,No
16811,26,60.3,No
16812,16,64.2,Yes
16813,16,61.4,No
16814,32,55.8,No
16815,26,52.0,Yes
16816,24,57.8,Yes
16817,25,64.2,Yes
16818,23,72.7,Yes
16819,28,74.7,Yes
16820,13,82.6,Yes
16821,30,80.1,No
16822,28,74.0,Yes
16823,34,69.4,Yes
16824,31,83.7,Yes
16825,28,79.7,Yes
16826,29,73.1,Yes
16827,30,69.0,Yes
16828,29,62.8,Yes
16829,26,51.4,Yes
16830,28,67.6,Yes
16831,24,51.2,Yes
16832,25,44.0,Yes
16833,24,51.1,Yes
16834,25,47.1,Yes
16835,25,52.3,Yes
16836,34,46.4,Yes
16837,30,41.8,Yes
16838,30,59.0,Yes
16839,17,68.1,Yes
16840,27,52.2,No
16841,31,42.6,Yes
16842,20,35.8,Yes
16843,27,37.0,No
16844,25,37.2,Yes
16845,34,38.1,Yes
16846,27,48.6,Yes
16847,17,69.3,Yes
16848,28,56.7,No
16849,16,55.2,Yes
16850,15,53.7,No
16851,24,50.2,No
16852,32,54.0,Yes
16853,29,70.3,Yes
16854,32,58.4,Yes
16855,24,86.8,Yes
16856,29,89.7,Yes
16857,27,93.8,Yes
16858,34,72.1,Yes
16859,29,70.9,Yes
16860,28,87.3,Yes
16861,33,91.4,Yes
16862,27,81.7,Yes
16863,28,79.6,Yes
16864,34,81.3,Yes
16865,24,84.3,Yes
16866,33,82.7,Yes
16867,18,76.0,Yes
16868,32,64.2,No
16869,18,63.4,Yes
16870,25,72.8,No
16871,26,79.2,Yes
16872,15,76.1,Yes
16873,24,73.0,No
16874,13,65.6,Yes
16875,30,63.4,No
16876,34,65.6,Yes
16877,33,64.4,Yes
16878,31,70.2,Yes
16879,30,71.7,Yes
16880,12,68.0,Yes
16881,21,71.1,No
16882,25,62.6,No
16883,21,65.3,Yes
16884,16,65.5,No
16885,17,58.3,No
16886,31,56.8,No
16887,27,60.3,Yes
16888,23,69.8,Yes
16889,26,80.6,Yes
16890,25,81.0,Yes
16891,32,75.6,Yes
16892,33,77.7,Yes
16893,31,75.6,Yes
16894,28,74.8,Yes
16895,28,77.8,Yes
16896,17,81.8,Yes
16897,29,75.8,No
16898,12,69.4,Yes
16899,23,71.1,No
16900,31,55.1,Yes
16901,25,76.4,Yes
16902,12,48.9,Yes
16903,20,48.5,No
16904,27,49.7,No
16905,32,46.0,Yes
16906,33,51.8,Yes
16907,20,48.1,Yes
16908,33,43.5,No
16909,27,58.1,Yes
16910,16,72.5,Yes
16911,25,49.9,No
16912,21,44.4,Yes
16913,18,35.8,No
16914,15,41.1,No
16915,17,40.6,No
16916,30,41.3,No
16917,21,52.7,Yes
16918,19,66.2,No
16919,28,58.5,No
16920,18,52.6,Yes
16921,17,56.9,No
16922,19,52.5,No
16923,23,54.0,No
16924,29,69.0,Yes
16925,30,61.5,Yes
16926,27,84.1,Yes
16927,27,93.3,Yes
16928,19,97.4,Yes
16929,34,74.3,No
16930,28,73.8,Yes
16931,34,89.3,Yes
16932,28,92.9,Yes
16933,28,81.3,Yes
16934,33,81.1,Yes
16935,26,82.0,Yes
16936,18,84.3,Yes
16937,19,81.8,No
16938,17,76.2,No
16939,24,63.4,No
16940,23,59.8,Yes
16941,14,75.3,Yes
16942,23,77.3,No
16943,13,77.6,Yes
16944,20,75.8,No
16945,16,65.1,No
16946,16,63.2,No
16947,14,69.4,No
16948,33,65.1,No
16949,31,73.3,Yes
16950,32,75.5,Yes
16951,30,68.6,Yes
16952,18,70.6,Yes
16953,29,61.8,No
16954,12,68.8,Yes
16955,17,69.3,No
16956,12,57.6,No
16957,16,67.2,No
16958,34,56.5,No
16959,32,67.4,Yes
16960,29,68.9,Yes
16961,29,75.9,Yes
16962,25,69.5,Yes
16963,31,71.1,Yes
16964,16,71.4,Yes
16965,27,65.1,No
16966,20,65.8,Yes
16967,29,68.7,No
16968,34,67.6,Yes
16969,12,60.7,Yes
16970,31,60.0,No
16971,16,53.3,Yes
16972,16,54.4,No
16973,19,41.4,No
16974,13,41.4,No
16975,31,48.8,No
16976,28,45.1,Yes
16977,24,51.0,Yes
16978,18,46.0,Yes
16979,31,39.2,No
16980,23,47.6,Yes
16981,17,54.8,Yes
16982,20,46.5,No
16983,17,38.6,No
16984,17,36.8,No
16985,14,36.4,No
16986,34,37.8,No
16987,30,39.7,Yes
16988,12,46.8,Yes
16989,18,63.5,No
16990,30,54.1,No
16991,20,50.7,Yes
16992,17,52.0,No
16993,32,52.0,No
16994,31,51.2,Yes
16995,32,64.4,Yes
16996,24,55.6,Yes
16997,27,70.6,Yes
16998,32,74.0,Yes
16999,26,76.2,Yes
17000,25,61.1,Yes
17001,25,61.5,Yes
17002,25,72.5,Yes
17003,17,75.2,Yes
17004,28,68.9,No
17005,28,68.1,Yes
17006,23,71.8,Yes
17007,15,73.2,Yes
17008,18,68.8,No
17009,18,64.3,No
17010,32,56.1,No
17011,33,52.3,Yes
17012,31,64.7,Yes
17013,32,69.9,Yes
17014,16,62.9,Yes
17015,21,58.7,No
17016,28,55.5,No
17017,17,58.9,Yes
17018,13,60.6,No
17019,18,60.7,No
17020,33,59.4,No
17021,27,60.9,Yes
17022,34,62.6,Yes
17023,32,63.3,Yes
17024,30,53.2,Yes
17025,18,53.6,Yes
17026,16,57.3,No
17027,13,50.7,No
17028,20,51.2,No
17029,31,55.2,No
17030,34,59.8,Yes
17031,23,66.0,Yes
17032,28,68.4,Yes
17033,23,69.8,Yes
17034,26,70.3,Yes
17035,20,70.8,Yes
17036,33,63.1,No
17037,27,72.1,Yes
17038,23,69.3,Yes
17039,28,64.8,Yes
17040,16,69.3,Yes
17041,34,66.4,No
17042,33,56.6,Yes
17043,34,63.0,Yes
17044,19,46.0,Yes
17045,17,45.8,No
17046,30,53.7,No
17047,24,49.5,Yes
17048,26,52.4,Yes
17049,14,47.7,Yes
17050,25,46.5,No
17051,23,54.1,Yes
17052,25,68.5,Yes
17053,13,50.5,Yes
17054,21,45.6,No
17055,17,39.9,No
17056,14,39.5,No
17057,14,45.1,No
17058,31,42.1,No
17059,19,50.8,Yes
17060,21,66.6,No
17061,21,56.4,No
17062,13,57.6,No
17063,20,56.4,No
17064,32,54.4,No
17065,32,58.5,Yes
17066,27,70.6,Yes
17067,26,60.1,Yes
17068,27,83.9,Yes
17069,30,86.5,Yes
17070,12,83.9,Yes
17071,32,68.0,No
17072,27,71.6,Yes
17073,27,88.1,Yes
17074,19,84.6,Yes
17075,33,76.6,No
17076,29,73.1,Yes
17077,23,80.7,Yes
17078,33,76.7,Yes
17079,18,75.2,Yes
17080,21,73.6,No
17081,34,60.0,No
17082,19,58.3,Yes
17083,34,68.7,No
17084,29,72.8,Yes
17085,20,70.7,Yes
17086,14,64.1,No
17087,16,67.8,No
17088,14,60.3,No
17089,20,64.0,No
17090,19,60.5,No
17091,25,64.9,No
17092,34,65.8,Yes
17093,18,62.6,Yes
17094,18,66.3,No
17095,28,60.8,No
17096,13,61.3,Yes
17097,21,66.1,No
17098,18,62.3,No
17099,21,54.2,No
17100,27,65.1,No
17101,33,73.9,Yes
17102,30,74.9,Yes
17103,26,80.0,Yes
17104,28,78.3,Yes
17105,24,76.3,Yes
17106,13,74.3,Yes
17107,32,74.4,No
17108,12,82.6,Yes
17109,18,79.9,No
17110,23,71.9,No
17111,12,67.7,Yes
17112,32,68.2,No
17113,33,60.8,Yes
17114,21,68.1,Yes
17115,12,47.2,No
17116,28,41.6,No
17117,30,52.1,Yes
17118,29,47.8,Yes
17119,20,44.4,Yes
17120,12,44.9,No
17121,29,43.0,No
17122,27,53.8,Yes
17123,14,68.9,Yes
17124,26,52.6,No
17125,13,42.8,Yes
17126,13,40.4,No
17127,28,37.9,No
17128,18,49.5,Yes
17129,26,45.2,No
17130,19,55.1,Yes
17131,21,69.0,No
17132,20,64.1,No
17133,13,59.5,No
17134,17,56.8,No
17135,18,56.3,No
17136,29,63.1,No
17137,27,73.4,Yes
17138,28,60.6,Yes
17139,31,81.7,Yes
17140,26,88.1,Yes
17141,25,85.8,Yes
17142,28,65.9,Yes
17143,23,69.4,Yes
17144,32,90.6,Yes
17145,27,86.8,Yes
17146,32,75.9,Yes
17147,23,76.4,Yes
17148,29,76.4,Yes
17149,18,78.9,Yes
17150,18,77.9,No
17151,17,69.9,No
17152,28,62.1,No
17153,21,59.5,Yes
17154,28,65.4,No
17155,33,76.4,Yes
17156,16,71.5,Yes
17157,15,67.5,No
17158,21,63.8,No
17159,17,62.7,No
17160,13,65.4,No
17161,12,61.6,No
17162,18,69.9,No
17163,31,73.9,No
17164,18,60.6,Yes
17165,13,66.4,No
17166,30,57.4,No
17167,21,65.9,Yes
17168,21,70.2,No
17169,12,75.6,No
17170,18,52.0,No
17171,25,74.0,No
17172,25,67.0,Yes
17173,28,96.8,Yes
17174,27,76.5,Yes
17175,33,89.4,Yes
17176,32,84.0,Yes
17177,31,78.4,Yes
17178,31,75.9,Yes
17179,12,87.0,Yes
17180,14,88.9,No
17181,21,72.8,No
17182,19,80.0,No
17183,26,78.6,No
17184,17,60.6,Yes
17185,13,78.0,No
17186,16,52.6,No
17187,15,44.0,No
17188,23,53.4,No
17189,16,57.1,Yes
17190,21,51.5,No
17191,18,60.6,No
17192,32,46.4,No
17193,16,66.0,Yes
17194,18,77.0,No
17195,20,52.9,No
17196,19,43.8,No
17197,15,38.3,No
17198,15,37.4,No
17199,15,45.9,No
17200,34,45.1,No
17201,20,55.0,Yes
17202,18,77.3,No
17203,14,62.2,No
17204,14,59.3,No
17205,21,61.7,No
17206,13,56.8,No
17207,24,62.3,No
17208,19,82.2,Yes
17209,27,73.4,No
17210,27,91.0,Yes
17211,20,95.5,Yes
17212,21,94.3,No
17213,23,79.0,No
17214,23,83.6,Yes
17215,27,95.3,Yes
17216,19,95.0,Yes
17217,32,85.8,No
17218,24,85.2,Yes
17219,31,87.6,Yes
17220,15,85.7,Yes
17221,17,88.8,No
17222,20,77.8,No
17223,30,71.2,No
17224,20,66.7,Yes
17225,21,77.4,No
17226,34,84.7,No
17227,13,80.3,Yes
17228,18,77.3,No
17229,18,70.3,No
17230,16,65.3,No
17231,21,68.5,No
17232,19,64.1,No
17233,23,73.1,No
17234,34,78.0,Yes
17235,15,67.0,Yes
17236,16,68.0,No
17237,27,59.0,No
17238,15,62.0,Yes
17239,14,66.0,No
17240,15,55.0,No
17241,12,52.0,No
17242,24,74.0,No
17243,28,67.0,Yes
17244,29,78.0,Yes
17245,27,80.0,Yes
17246,28,83.0,Yes
17247,30,79.0,Yes
17248,18,76.0,Yes
17249,30,69.0,No
17250,29,87.0,Yes
17251,24,82.0,Yes
17252,25,74.0,Yes
17253,19,84.2,Yes
17254,27,80.4,No
17255,34,59.2,Yes
17256,12,78.3,Yes
17257,14,47.2,No
17258,17,41.6,No
17259,32,49.1,No
17260,28,42.7,Yes
17261,16,44.4,Yes
17262,24,44.9,No
17263,31,38.8,Yes
17264,29,52.3,Yes
17265,12,79.3,Yes
17266,32,50.0,No
17267,30,39.9,Yes
17268,18,37.1,Yes
17269,16,36.5,No
17270,12,49.5,No
17271,23,42.8,No
17272,15,55.4,Yes
17273,18,79.4,No
17274,17,58.3,No
17275,20,59.5,No
17276,13,61.5,No
17277,34,56.3,No
17278,29,63.0,Yes
17279,27,76.9,Yes
17280,28,69.1,Yes
17281,26,91.1,Yes
17282,25,95.4,Yes
17283,13,91.1,Yes
17284,30,86.5,No
17285,27,78.2,Yes
17286,32,95.2,Yes
17287,15,90.0,Yes
17288,28,90.0,No
17289,29,78.4,Yes
17290,27,91.4,Yes
17291,34,84.3,Yes
17292,18,85.5,Yes
17293,17,78.4,No
17294,28,62.1,No
17295,18,59.5,Yes
17296,24,78.5,No
17297,31,76.4,Yes
17298,17,81.9,Yes
17299,19,67.5,No
17300,21,74.6,No
17301,19,62.7,No
17302,17,66.9,No
17303,13,61.6,No
17304,30,69.9,No
17305,24,74.4,Yes
17306,20,68.8,Yes
17307,17,70.9,No
17308,29,65.9,No
17309,24,69.2,Yes
17310,17,73.6,Yes
17311,12,76.1,No
17312,19,64.9,No
17313,26,81.6,No
17314,25,88.0,Yes
17315,33,89.0,Yes
17316,23,84.5,Yes
17317,27,89.4,Yes
17318,28,84.0,Yes
17319,16,87.0,Yes
17320,27,82.8,No
17321,14,93.5,Yes
17322,17,91.0,No
17323,26,79.0,No
17324,15,71.2,Yes
17325,31,68.4,No
17326,31,62.4,Yes
17327,25,60.9,Yes
17328,15,45.8,Yes
17329,19,49.5,No
17330,25,56.5,No
17331,29,50.1,Yes
17332,12,53.9,Yes
17333,15,46.9,No
17334,27,46.5,No
17335,29,57.6,Yes
17336,15,61.7,Yes
17337,16,52.8,No
17338,19,45.2,No
17339,12,42.2,No
17340,17,41.2,No
17341,20,47.2,No
17342,27,45.4,No
17343,20,49.3,Yes
17344,13,63.0,No
17345,29,58.6,No
17346,20,57.6,Yes
17347,21,56.8,No
17348,34,58.1,No
17349,24,61.0,Yes
17350,13,70.2,Yes
17351,27,64.1,No
17352,25,74.4,Yes
17353,29,82.0,Yes
17354,27,83.0,Yes
17355,32,65.7,Yes
17356,26,70.9,Yes
17357,23,88.2,Yes
17358,13,88.4,Yes
17359,28,74.8,No
17360,27,74.9,Yes
17361,23,75.6,Yes
17362,17,80.6,Yes
17363,17,74.8,No
17364,19,69.4,No
17365,32,61.3,No
17366,31,60.4,Yes
17367,12,70.4,Yes
17368,26,76.5,No
17369,15,68.6,Yes
17370,25,68.0,No
17371,17,64.8,Yes
17372,16,63.8,No
17373,12,71.5,No
17374,21,63.6,No
17375,17,66.8,No
17376,23,68.1,No
17377,13,70.0,Yes
17378,30,70.6,No
17379,32,61.9,Yes
17380,12,59.9,Yes
17381,20,63.7,No
17382,21,53.9,No
17383,20,56.6,No
17384,29,60.9,No
17385,23,71.9,Yes
17386,27,74.5,Yes
17387,27,71.7,Yes
17388,28,76.3,Yes
17389,18,80.8,Yes
17390,15,77.9,No
17391,26,72.0,No
17392,32,77.3,Yes
17393,29,76.5,Yes
17394,31,73.2,Yes
17395,34,71.7,Yes
17396,26,73.7,Yes
17397,12,60.5,Yes
17398,34,61.6,No
17399,24,49.8,Yes
17400,27,53.5,Yes
17401,34,57.4,Yes
17402,32,49.3,Yes
17403,27,57.5,Yes
17404,17,52.6,Yes
17405,25,46.7,No
17406,27,62.0,Yes
17407,25,69.4,Yes
17408,19,51.5,Yes
17409,15,44.8,No
17410,21,40.0,No
17411,12,39.4,No
17412,34,45.6,No
17413,30,42.6,Yes
17414,14,51.2,Yes
17415,16,72.2,No
17416,21,57.5,No
17417,17,53.3,No
17418,20,55.3,No
17419,21,55.9,No
17420,30,56.5,No
17421,27,75.3,Yes
17422,24,72.3,Yes
17423,30,82.0,Yes
17424,30,88.0,Yes
17425,23,86.4,Yes
17426,33,70.2,Yes
17427,25,74.5,Yes
17428,24,92.2,Yes
17429,21,90.1,Yes
17430,28,78.9,No
17431,26,79.4,Yes
17432,23,80.1,Yes
17433,17,83.7,Yes
17434,15,79.6,No
17435,18,72.7,No
17436,30,63.5,No
17437,25,60.6,Yes
17438,12,73.0,Yes
17439,32,79.6,No
17440,34,76.4,Yes
17441,32,72.2,Yes
17442,13,67.4,Yes
17443,28,68.6,No
17444,18,74.3,Yes
17445,29,67.9,No
17446,14,72.1,Yes
17447,31,73.2,No
17448,16,71.3,Yes
17449,34,73.9,No
17450,32,65.4,Yes
17451,15,66.8,Yes
17452,14,65.0,No
17453,20,53.3,No
17454,14,52.4,No
17455,28,61.8,No
17456,29,69.5,Yes
17457,25,69.2,Yes
17458,27,68.1,Yes
17459,32,68.3,Yes
17460,14,74.0,Yes
17461,16,69.0,No
17462,26,62.3,No
17463,32,77.6,Yes
17464,31,80.3,Yes
17465,32,74.7,Yes
17466,34,68.4,Yes
17467,26,74.3,Yes
17468,25,61.3,Yes
17469,24,59.4,Yes
17470,26,47.1,Yes
17471,21,52.6,Yes
17472,27,56.0,No
17473,26,51.0,Yes
17474,27,60.8,Yes
17475,13,54.0,Yes
17476,28,50.4,No
17477,25,58.4,Yes
17478,29,56.0,Yes
17479,17,52.6,Yes
17480,20,46.5,No
17481,21,49.3,No
17482,19,43.0,No
17483,20,43.6,No
17484,27,46.4,No
17485,24,53.5,Yes
17486,13,72.6,Yes
17487,21,58.4,No
17488,13,56.4,No
17489,20,58.9,No
17490,24,60.3,No
17491,31,53.5,Yes
17492,26,75.1,Yes
17493,32,69.2,Yes
17494,31,84.5,Yes
17495,18,84.0,Yes
17496,27,79.2,No
17497,30,68.0,Yes
17498,30,70.8,Yes
17499,25,98.3,Yes
17500,34,86.8,Yes
17501,28,76.1,Yes
17502,33,74.7,Yes
17503,31,77.4,Yes
17504,18,82.4,Yes
17505,13,76.1,No
17506,16,69.8,No
17507,29,65.2,No
17508,26,57.4,Yes
17509,19,68.9,Yes
17510,30,76.5,No
17511,28,69.8,Yes
17512,13,72.6,Yes
17513,19,63.3,No
17514,21,62.3,No
17515,15,69.4,No
17516,14,62.8,No
17517,19,64.7,No
17518,26,69.8,No
17519,19,63.7,Yes
17520,31,67.6,No
17521,24,59.9,Yes
17522,20,56.5,Yes
17523,15,64.7,No
17524,20,52.6,No
17525,14,55.5,No
17526,28,57.4,No
17527,24,63.8,Yes
17528,34,67.6,Yes
17529,32,75.8,Yes
17530,31,77.9,Yes
17531,27,79.2,Yes
17532,32,78.3,Yes
17533,33,68.0,Yes
17534,20,78.5,Yes
17535,32,77.0,No
17536,29,71.2,Yes
17537,29,68.9,Yes
17538,23,73.2,Yes
17539,17,58.2,Yes
17540,23,55.4,No
17541,24,47.9,Yes
17542,12,54.0,Yes
17543,34,56.8,No
17544,29,47.3,Yes
17545,33,54.3,Yes
17546,15,52.2,Yes
17547,28,44.7,No
17548,13,81.6,Yes
17549,14,52.4,No
17550,20,47.2,No
17551,26,46.0,No
17552,17,40.3,Yes
17553,12,39.6,No
17554,27,43.3,No
17555,27,42.2,Yes
17556,18,57.7,Yes
17557,20,74.8,No
17558,14,51.7,No
17559,21,51.0,No
17560,14,61.4,No
17561,31,61.9,No
17562,34,57.5,Yes
17563,29,74.9,Yes
17564,34,72.9,Yes
17565,33,81.9,Yes
17566,34,86.3,Yes
17567,29,84.0,Yes
17568,27,64.5,Yes
17569,28,74.6,Yes
17570,28,95.8,Yes
17571,24,91.0,Yes
17572,23,77.6,Yes
17573,26,73.6,Yes
17574,24,74.0,Yes
17575,31,79.8,Yes
17576,17,74.7,Yes
17577,13,66.8,No
17578,32,66.7,No
17579,31,57.2,Yes
17580,20,69.5,Yes
17581,31,74.3,No
17582,12,68.1,Yes
17583,16,63.7,No
17584,32,60.8,No
17585,15,63.5,Yes
17586,20,69.1,No
17587,13,59.8,No
17588,18,64.4,No
17589,34,64.7,No
17590,16,67.6,Yes
17591,26,74.1,No
17592,24,64.1,Yes
17593,13,59.7,Yes
17594,17,71.5,No
17595,15,52.4,No
17596,15,53.4,No
17597,29,63.0,No
17598,27,64.0,Yes
17599,23,75.5,Yes
17600,34,74.2,Yes
17601,24,81.1,Yes
17602,13,84.1,Yes
17603,33,79.2,No
17604,27,69.1,Yes
17605,12,80.3,Yes
17606,25,75.0,No
17607,32,56.5,Yes
17608,19,74.2,Yes
17609,27,76.4,No
17610,26,54.8,Yes
